id,drug_id,sentence_index,SSI,UMLS1,SNOMED-CT,UMLS2,SNOMED-CT,mild,moderate,severe,persistent,not-persistent,body-site,rating,drug,class,type,entity_type
459,zoloft.108,3,sad,c3536794/sad mood/mental process,no code,C0344315 / Depressed mood / Finding,Depressed mood (finding) [A16962685/SNOMEDCT_US/FN/366979004],,,,,,,4,zoloft,ssri,SSI,psychological
460,zoloft.108,3,pathetic,c2939176/feeling miserable/sign or symptom,no code,C0231218 / Malaise / Sign or Symptom, Malaise (finding) [A3548531/SNOMEDCT_US/FN/367391008],,,,,,,4,zoloft,ssri,SSI,psychological
461,zoloft.108,3,lonley,c0023974/loneliness/finding,Feeling lonely (finding) [A3452824/SNOMEDCT_US/FN/267076002],,,,,,,,,4,zoloft,ssri,SSI,psychological
462,zoloft.108,3,afraid,c0015726/fear (mental process)/mental process,fear (finding) [a3452089/snomedct_us/fn/1402001],,,,,,,,,4,zoloft,ssri,SSI,psychological
463,zoloft.108,3, antisocial,C0233523 / Antisocial behavior / Mental or Behavioral Dysfunction,Antisocial behavior (finding) [A3651979/SNOMEDCT_US/FN/60814007],,,,,,,,,4,zoloft,ssri,SSI,psychological
464,zoloft.108,3,hermit,c0424095/social withdrawal/finding,social withdrawal (finding) [a3710086/snomedct_us/fn/105411000],,,,,,,,,4,zoloft,ssri,SSI,social impact
465,zoloft.112,1,mild mania,C0564408 / Manic mood / Finding,Manic mood (finding) [A3889319/SNOMEDCT_US/FN/405273008],,,mild,,,,,,4,zoloft,ssri,SSI,psychological
466,zoloft.112,1,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,4,zoloft,ssri,SSI,psychological
467,zoloft.112,6,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,4,zoloft,ssri,SSI,psychological
468,zoloft.112,7,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,4,zoloft,ssri,SSI,psychological
469,zoloft.112,8,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,4,zoloft,ssri,SSI,psychological
470,zoloft.113,4,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,4,zoloft,ssri,SSI,psychological
471,zoloft.113,12,feelings of doom,c2958630/sense of impending doom/finding,sense of impending doom (finding) [a26580513/snomedct_us/fn/712759008],,,,,,,,,4,zoloft,ssri,SSI,psychological
472,zoloft.113,12,self loathing,c3160862/self hatred/mental or behavioral dysfunction,No code,C0679136/ Low self-esteem/Finding,Low self-esteem (finding) [A3543604/SNOMEDCT_US/FN/286647002],,,,,,,4,zoloft,ssri,SSI,psychological
473,zoloft.113,13,kiled myself,c0438696/suicidal/finding,suicidal (finding) [a3738693/snomedct_us/fn/267073005],,,,,,,,,4,zoloft,ssri,SSI,psychological
474,zoloft.115,3,cry everyday,c0558077/constantly crying/finding,constantly crying (finding) [a3370503/snomedct_us/fn/225460000],,,,,,everyday,,,4,zoloft,ssri,SSI,psychological
475,zoloft.115,3, think of suicide,C0424000 / Feeling suicidal (finding) / Finding,Feeling suicidal (finding) [A3452848/SNOMEDCT_US/FN/225457007],,,,,,,,,4,zoloft,ssri,SSI,psychological
476,zoloft.116,3,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,4,zoloft,ssri,SSI,psychological
477,zoloft.116,3,major anxiety,C0231403/Severe anxiety (panic)/Finding,Severe anxiety (panic) (finding) [A3703155/SNOMEDCT_US/FN/80583007],,,,,major,,,,4,zoloft,ssri,SSI,psychological
478,zoloft.116,3,physically painful,c0030193/pain/sign or symptom,pain (finding) [a3614691/snomedct_us/fn/22253000],,,,,,,,,4,zoloft,ssri,SSI,physiological
479,zoloft.116,3,ocd ,c0009595/obsessive-compulsive personality/mental or behavioral dysfunction,Obsessive compulsive personality disorder (disorder) [A3591163/SNOMEDCT_US/FN/1376001],,,,,,,,,4,zoloft,ssri,SSI,psychological
480,zoloft.116,5,depressed,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,4,zoloft,ssri,SSI,psychological
481,zoloft.116,9,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,4,zoloft,ssri,SSI,psychological
482,zoloft.116,11,sad,c3536794/sad mood/mental process,No code,C0344315 / Depressed mood / Finding,Depressed mood (finding) [A16962685/SNOMEDCT_US/FN/366979004],,,,,,,4,zoloft,ssri,SSI,psychological
483,zoloft.116,11,depressed,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,4,zoloft,ssri,SSI,psychological
484,zoloft.116,11,anxious,c0003467/anxiety/finding,anxiety (finding) [a3654171/snomedct_us/fn/48694002],,,,,,,,,4,zoloft,ssri,SSI,psychological
485,zoloft.116,12,ocd,c0009595/obsessive-compulsive personality/mental or behavioral dysfunction,obsessive compulsive personality disorder (disorder) [a3591163/snomedct_us/fn/1376001],,,,,,,,,4,zoloft,ssri,SSI,psychological
486,zoloft.116,12,intrusive thoughts,c0558066/intrusive thoughts/mental or behavioral dysfunction,intrusive thoughts (finding) [a3522817/snomedct_us/fn/225445003],,,,,,,,,4,zoloft,ssri,SSI,cognitive
487,zoloft.116,12,nervous,c0849963/feeling nervous/sign or symptom,feeling nervous (finding) [a11738758/snomedct_us/fn/424196004],,,,,,,,,4,zoloft,ssri,SSI,psychological
488,zoloft.118,5,anxiety,c0003467/anxiety/finding,anxiety (finding) [a3654171/snomedct_us/fn/48694002],,,,,,,,,4,zoloft,ssri,SSI,psychological
489,zoloft.118,5,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,4,zoloft,ssri,SSI,psychological
490,zoloft.120,2,panic attacks,c0086769/panic attacks/mental or behavioral dysfunction,panic attack (finding) [a3615846/snomedct_us/fn/225624000],,,,,,,,,4,zoloft,ssri,SSI,psychological
491,zoloft.120,2,obsessive thoughts,c0679048/obsessive thoughts/mental or behavioral dysfunction,no code,C0558066 / Intrusive thoughts / Mental or Behavioral Dysfunction,Intrusive thoughts (finding) [A3522817/SNOMEDCT_US/FN/225445003],,,,,,,4,zoloft,ssri,SSI,cognitive
492,zoloft.120,2,intrusive thoughts,c0558066/intrusive thoughts/mental or behavioral dysfunction,intrusive thoughts (finding) [a3522817/snomedct_us/fn/225445003],,,,,,,,,4,zoloft,ssri,SSI,cognitive
493,zoloft.120,2,anxiety,c0003467/anxiety/finding,anxiety (finding) [a3654171/snomedct_us/fn/48694002],,,,,,,,,4,zoloft,ssri,SSI,psychological
494,zoloft.121,2,severe depression,"C1269683/  Major Depressive Disorder / Mental or Behavioral Dysfunction 
",Major depressive disorder (disorder) [A3548382/SNOMEDCT_US/FN/370143000],,,,, severe,,,,5,cymbalta,snri,SSI,psychological
495,zoloft.123,2,depressed,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,4,zoloft,ssri,SSI,psychological
496,zoloft.123,2,suicidal,c0438696/suicidal/finding,suicidal (finding) [a3738693/snomedct_us/fn/267073005],,,,,,,,,4,zoloft,ssri,SSI,psychological
497,zoloft.123,3,depressed,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,4,zoloft,ssri,SSI,psychological
498,zoloft.123,4,depressed,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,4,zoloft,ssri,SSI,psychological
499,zoloft.123,4,slept to avoid how i was feeling,C0344315 / Depressed mood / Finding,Depressed mood (finding) [A16962685/SNOMEDCT_US/FN/366979004],,,,,,,,,4,zoloft,ssri,SSI,psychological
500,zoloft.124,2,anxiety,c0003467/anxiety/finding,anxiety (finding) [a3654171/snomedct_us/fn/48694002],,,,,,,,,4,zoloft,ssri,SSI,psychological
501,zoloft.124,2,clenched feeling in my chest,c0232292/chest tightness/sign or symptom,tight chest (finding) [a3755507/snomedct_us/fn/23924001],,,,,,,,,4,zoloft,ssri,SSI,physiological
502,zoloft.124,4,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,4,zoloft,ssri,SSI,psychological
503,zoloft.124,8,depressed,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,4,zoloft,ssri,SSI,psychological
504,zoloft.124,8,lethargic,c0023380/lethargy/sign or symptom,lethargy (finding) [a3536819/snomedct_us/fn/214264003],,,,,,,,,4,zoloft,ssri,SSI,physiological
505,zoloft.124,8,upset,c3887804/feeling upset/mental process,Feeling upset (finding) [A3887549/SNOMEDCT_US/FN/224977004],,,,,,,,,4,zoloft,ssri,SSI,physiological
506,zoloft.124,12,paranoia,c1456784/paranoia/mental or behavioral dysfunction,paranoid disorder (disorder) [a3617309/snomedct_us/fn/191667009],,,,,,,,,4,zoloft,ssri,SSI,psychological
507,zoloft.126,2,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,4,zoloft,ssri,SSI,psychological
508,zoloft.127,4,anxiety,c0003467/anxiety/finding,anxiety (finding) [a3654171/snomedct_us/fn/48694002],,,,,,,,,4,zoloft,ssri,SSI,psychological
509,zoloft.130,4,depressed,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,4,zoloft,ssri,SSI,psychological
510,zoloft.130,5,anxiety,c0003467/anxiety/finding,anxiety (finding) [a3654171/snomedct_us/fn/48694002],,,,,,,,,4,zoloft,ssri,SSI,psychological
511,zoloft.130,6,anxiety,c0003467/anxiety/finding,anxiety (finding) [a3654171/snomedct_us/fn/48694002],,,,,,,,,4,zoloft,ssri,SSI,psychological
512,zoloft.130,8,anxiety,c0003467/anxiety/finding,anxiety (finding) [a3654171/snomedct_us/fn/48694002],,,,,,,,,4,zoloft,ssri,SSI,psychological
513,zoloft.131,6,extremely stressful.,"C0038435/  Stress / Finding 

",Stress (finding) [A3721256/SNOMEDCT_US/FN/73595000],,,,,extremely,,,,4,zoloft,ssri,SSI,psychological
514,zoloft.135,3,no motivation,c0456814/loss of motivation/finding,loss of motivation (finding) [a3543170/snomedct_us/fn/277521002],,,,,,,,,4,zoloft,ssri,SSI,psychological
515,zoloft.135,3,wanted to sleep all day,c0424573/always sleepy/finding,always sleepy (disorder) [a3560530/snomedct_us/fn/248262001],,,,,,,,,4,zoloft,ssri,SSI,physiological
516,zoloft.135,8,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,4,zoloft,ssri,SSI,psychological
517,zoloft.137,6,anxiety attacks,c0700031/anxiety attack/mental or behavioral dysfunction,anxiety attack (finding) [a3654527/snomedct_us/fn/300895004],,,,,,,,,4,zoloft,ssri,SSI,psychological
518,zoloft.137,6,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,4,zoloft,ssri,SSI,psychological
519,zoloft.139,4,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,4,zoloft,ssri,SSI,psychological
520,zoloft.139,4,insomnia,c0917801/sleeplessness/sign or symptom,insomnia (disorder) [a3517153/snomedct_us/fn/193462001],,,,,,,,,4,zoloft,ssri,SSI,physiological
521,zoloft.139,5,insomnia,c0917801/sleeplessness/sign or symptom,insomnia (disorder) [a3517153/snomedct_us/fn/193462001],,,,,,,,,4,zoloft,ssri,SSI,physiological
522,zoloft.139,15,deep depression,C1269683/  Major Depressive Disorder / Mental or Behavioral Dysfunction,Major depressive disorder (disorder) [A3548382/SNOMEDCT_US/FN/370143000],,,,,deep,,,,4,zoloft,ssri,SSI,psychological
523,zoloft.140,1,anxious,c0003467/anxiety/finding,anxiety (finding) [a3654171/snomedct_us/fn/48694002],,,,,,,,,4,zoloft,ssri,SSI,psychological
524,zoloft.140,1,wants nothing but to run away,c0582154/difficulty coping/finding,Difficulty coping (finding) [A3394711/SNOMEDCT_US/FN/18232000],,,,,,,,,4,zoloft,ssri,SSI,psychological
525,zoloft.141,5,angry,c0002957/anger/mental process,feeling angry (finding) [a3452793/snomedct_us/fn/75408008],,,,,,,,,4,zoloft,ssri,SSI,psychological
526,zoloft.141,5,sad,c3536794/sad mood/mental process,No code,C0344315 / Depressed mood / Finding,Depressed mood (finding) [A16962685/SNOMEDCT_US/FN/366979004],,,,,,,4,zoloft,ssri,SSI,psychological
527,zoloft.143,2,irritability,c0022107/irritable mood/finding,feeling irritable (finding) [a3452820/snomedct_us/fn/55929007],,,,,,,,,4,zoloft,ssri,SSI,psychological
528,zoloft.143,2,pms,"C0033046 /Premenstrual syndrome / Disease or Syndrome 
",No code,"C0376356/Premenstrual Tension/Disease or Syndrome 

",Premenstrual tension syndrome (disorder) [A3643257/SNOMEDCT_US/FN/82639001],,,,,,,4,zoloft,ssri,SSI,physiological
529,zoloft.143,3,anxiety,c0003467/anxiety/finding,anxiety (finding) [a3654171/snomedct_us/fn/48694002],,,,,,,,,4,zoloft,ssri,SSI,psychological
530,zoloft.143,4, trouble waking up in the morning ,C0023380 / Lethargy / Sign or Symptom,Lethargy (finding) [A3536819/SNOMEDCT_US/FN/214264003],,,,,,,,,4,zoloft,ssri,SSI,physiological
531,zoloft.143,4,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,4,zoloft,ssri,SSI,psychological
532,zoloft.144,3,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,4,zoloft,ssri,SSI,psychological
533,zoloft.145,2,anxiety,c0003467/anxiety/finding,anxiety (finding) [a3654171/snomedct_us/fn/48694002],,,,,,,,,4,zoloft,ssri,SSI,psychological
534,zoloft.145,2,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,4,zoloft,ssri,SSI,psychological
535,zoloft.146,2,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,4,zoloft,ssri,SSI,psychological
536,zoloft.146,2,suicidal thoughts,c0424000/feeling suicidal (finding)/finding,feeling suicidal (finding) [a3452848/snomedct_us/fn/225457007],,,,,,,,,4,zoloft,ssri,SSI,psychological
537,zoloft.146,3,anxiety,c0003467/anxiety/finding,anxiety (finding) [a3654171/snomedct_us/fn/48694002],,,,,,,,,4,zoloft,ssri,SSI,psychological
538,zoloft.147,7,social anxiety,C0424166 / Social fear / Mental or Behavioral Dysfunction,Social fear (finding) [A3709974/SNOMEDCT_US/FN/247832004],,,,,,,,,4,zoloft,ssri,SSI,psychological
539,zoloft.147,7,self-doubt,c0564479/self-doubt/individual behavior,Self-doubt (finding) [A3699266/SNOMEDCT_US/FN/286649004],,,,,,,,,4,zoloft,ssri,SSI,social impact
540,zoloft.147,7,not felt joy,c0178417/anhedonia/mental or behavioral dysfunction,loss of capacity for enjoyment (finding) [a3543114/snomedct_us/fn/247796005],,,,,,,,,4,zoloft,ssri,SSI,psychological
541,zoloft.149,3,anxiety,c0003467/anxiety/finding,anxiety (finding) [a3654171/snomedct_us/fn/48694002],,,,,,,,,4,zoloft,ssri,SSI,psychological
542,zoloft.150,3,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,4,zoloft,ssri,SSI,psychological
543,zoloft.151,2,ocd,c0009595/obsessive-compulsive personality/mental or behavioral dysfunction,obsessive compulsive personality disorder (disorder) [a3591163/snomedct_us/fn/1376001],,,,,,,,,4,zoloft,ssri,SSI,psychological
544,zoloft.151,2,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,4,zoloft,ssri,SSI,psychological
545,zoloft.152,4,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,4,zoloft,ssri,SSI,psychological
546,zoloft.152,4,anxiety,c0003467/anxiety/finding,anxiety (finding) [a3654171/snomedct_us/fn/48694002],,,,,,,,,4,zoloft,ssri,SSI,psychological
547,zoloft.153,2,suicidal,c0438696/suicidal/finding,suicidal (finding) [a3738693/snomedct_us/fn/267073005],,,,,,,,,4,zoloft,ssri,SSI,psychological
548,zoloft.153,2,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,4,zoloft,ssri,SSI,psychological
549,zoloft.153,3,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,4,zoloft,ssri,SSI,psychological
550,zoloft.161,1,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,5,zoloft,ssri,SSI,psychological
551,zoloft.161,3,thinking about suicide,c0424000/feeling suicidal (finding)/finding,feeling suicidal (finding) [a3452848/snomedct_us/fn/225457007],,,,,,,,,5,zoloft,ssri,SSI,psychological
552,zoloft.164,2,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,5,zoloft,ssri,SSI,psychological
553,zoloft.165,2,anxiety,c0003467/anxiety/finding,anxiety (finding) [a3654171/snomedct_us/fn/48694002],,,,,,,,,5,zoloft,ssri,SSI,psychological
554,zoloft.165,5,insomnia,c0917801/sleeplessness/sign or symptom,insomnia (disorder) [a3517153/snomedct_us/fn/193462001],,,,,,,,,5,zoloft,ssri,SSI,physiological
555,zoloft.165,5,anxiety,c0003467/anxiety/finding,anxiety (finding) [a3654171/snomedct_us/fn/48694002],,,,,,,,,5,zoloft,ssri,SSI,psychological
556,zoloft.165,5,depressed,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,5,zoloft,ssri,SSI,psychological
557,zoloft.169,4,endless tape loop in my head,c0679048/obsessive thoughts/mental or behavioral dysfunction,no code,C0558066 / Intrusive thoughts / Mental or Behavioral Dysfunction,Intrusive thoughts (finding) [A3522817/SNOMEDCT_US/FN/225445003],,,,,,,5,zoloft,ssri,SSI,cognitive
558,zoloft.169,4,all the horrible things that would probably happen,c0233481/worried/finding,Worried (finding) [A3787347/SNOMEDCT_US/FN/79015004],,,,,,,,,5,zoloft,ssri,SSI,psychological
559,zoloft.170,5,panic attacks,c0086769/panic attacks/mental or behavioral dysfunction,panic attack (finding) [a3615846/snomedct_us/fn/225624000],,,,,,,,,5,zoloft,ssri,SSI,psychological
560,zoloft.170,5,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,5,zoloft,ssri,SSI,psychological
561,zoloft.170,5,unable to come out of my room,c4316925/housebound (finding)/finding,Housebound (finding) [A3497058/SNOMEDCT_US/FN/160689007],,,,,,,,,5,zoloft,ssri,SSI,social impact
562,zoloft.170,5,worried,c0233481/worried/finding,Worried (finding) [A3787347/SNOMEDCT_US/FN/79015004],,,,,,,,,5,zoloft,ssri,SSI,psychological
563,zoloft.170,10,scared of being in the kitchen because the knives are sharp,c0015726/fear (mental process)/mental process,fear (finding) [a3452089/snomedct_us/fn/1402001],,,,,,,,,5,zoloft,ssri,SSI,psychological
564,zoloft.170,11,not being able to get out of bed,c0023380/lethargy/sign or symptom,lethargy (finding) [a3536819/snomedct_us/fn/214264003],,,,,,,,,5,zoloft,ssri,SSI,physiological
565,zoloft.170,11,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,5,zoloft,ssri,SSI,psychological
566,zoloft.170,11,to much of a load on your heart/mind,c0582154/difficulty coping/finding,Difficulty coping (finding) [A3394711/SNOMEDCT_US/FN/18232000],,,,,,,,,5,zoloft,ssri,SSI,psychological
567,zoloft.175,1,anxiety attacks,c0700031/anxiety attack/mental or behavioral dysfunction,anxiety attack (finding) [a3654527/snomedct_us/fn/300895004],,,,,,,,,5,zoloft,ssri,SSI,psychological
568,zoloft.175,1,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,5,zoloft,ssri,SSI,psychological
569,zoloft.175,3, negative thought,C0424004 / Negative automatic thoughts / Finding ,Negative automatic thoughts (finding) [A3576370/SNOMEDCT_US/FN/247653006],,,,,,,,,5,zoloft,ssri,SSI,psychological
570,zoloft.177,11,depression,c0344315/depressed mood/finding,depressed mood (finding) [a16962685/snomedct_us/fn/366979004],,,,,,,,,5,zoloft,ssri,SSI,psychological
