id,drug_id,sentence_index,ADRs,UMLS1,SNOMED-CT,UMLS2,SNOMED-CT,mild,moderate,severe,persistent,not-persistent,body-site,rating,drug,class,type,entity_type
1472,zoloft.39,2,no feelings at all,C0456820 / Loss of capacity to feel emotions / Mental or Behavioral Dysfunction,Loss of capacity to feel emotions (finding) [A3543115/SNOMEDCT_US/FN/45991007],,,,,,,,,2,zoloft,ssri,ADR,psychological
1473,zoloft.39,3,suicidal,C0438696 / Suicidal / Finding,Suicidal (finding) [A3738693/SNOMEDCT_US/FN/267073005],,,,,,,,,2,zoloft,ssri,ADR,psychological
1474,zoloft.40,1,gi distress,C0548823 / Distress gastrointestinal / Sign or Symptom,No code,C0017178 / Gastrointestinal Diseases / Disease or Syndrome,Disorder of gastrointestinal tract (disorder) [A6950829/SNOMEDCT_US/FN/119292006],,,,,,,2,zoloft,ssri,ADR,physiological
1475,zoloft.40,1,headaches at base of skull,C0033893 / Tension Headache / Disease or Syndrome,Tension-type headache (disorder) [A3750021/SNOMEDCT_US/FN/398057008],,,,,,,,,2,zoloft,ssri,ADR,physiological
1476,zoloft.40,1,lethargy,C0023380 / Lethargy / Sign or Symptom,Lethargy (finding) [A3536819/SNOMEDCT_US/FN/214264003],,,,,,,,,2,zoloft,ssri,ADR,physiological
1477,zoloft.40,1,blurred vision,C0344232 / Blurred vision / Sign or Symptom,Blurring of visual image (finding) [A3323047/SNOMEDCT_US/FN/111516008],,,,,,,,,2,zoloft,ssri,ADR,physiological
1478,zoloft.40,1,sleep disturbances,C0037317 / Sleep disturbances / Sign or Symptom,Disturbance in sleep behavior (finding) [A3401822/SNOMEDCT_US/FN/53888004],,,,,,,,,2,zoloft,ssri,ADR,physiological
1479,zoloft.40,1,nightmares,C0028084 / Nightmares / Sign or Symptom,Nightmares (finding) [A9411016/SNOMEDCT_US/FN/419145002],,,,,,,,,2,zoloft,ssri,ADR,psychological
1480,zoloft.40,1,anxiety,C0003467 / Anxiety / Finding,Anxiety (finding) [A3654171/SNOMEDCT_US/FN/48694002],,,,,,,,,2,zoloft,ssri,ADR,psychological
1481,zoloft.41,1,increased anxiety,C0003467 / Anxiety / Finding,Anxiety (finding) [A3654171/SNOMEDCT_US/FN/48694002],,,,,,,,,2,zoloft,ssri,ADR,psychological
1482,zoloft.41,1,nausea,C0027497 / Nausea / Sign or Symptom,Nausea (finding) [A11740391/SNOMEDCT_US/FN/422587007],,,,,,,,,2,zoloft,ssri,ADR,physiological
1483,zoloft.41,1,loss of appetite,C1971624 / Loss of appetite (finding) / Finding,Loss of appetite (finding) [A3543103/SNOMEDCT_US/FN/79890006],,,,,,,,,2,zoloft,ssri,ADR,physiological
1484,zoloft.41,1,loss of weight,C1262477 / Weight decreased / Finding,Weight loss (finding) [A23455698/SNOMEDCT_US/FN/89362005],,,,,,,,,2,zoloft,ssri,ADR,physiological
1485,zoloft.41,1,heartburn,C0018834 / Heartburn / Sign or Symptom,Heartburn (finding) [A3488363/SNOMEDCT_US/FN/16331000],,,,,,,,,2,zoloft,ssri,ADR,physiological
1486,zoloft.41,1,diarrhea,C0011991 / Diarrhea / Sign or Symptom,Diarrhea (finding) [A3393292/SNOMEDCT_US/FN/62315008],,,,,,,,,2,zoloft,ssri,ADR,physiological
1487,zoloft.41,1,eye twitching,C0850674 / Twitching eye / Sign or Symptom,Twitching eye (finding) [A24236863/SNOMEDCT_US/FN/699377006],,,,,,,,,2,zoloft,ssri,ADR,physiological
1488,zoloft.41,1,jaw clenching,C0424444 / Clenching teeth / Finding,Clenching teeth (finding) [A3356349/SNOMEDCT_US/FN/110302009],,,,,,,,,2,zoloft,ssri,ADR,physiological
1489,zoloft.41,1,insomnia,C0917801 / Sleeplessness / Sign or Symptom,Insomnia (disorder) [A3517153/SNOMEDCT_US/FN/193462001],,,,,,,,,2,zoloft,ssri,ADR,physiological
1490,zoloft.42,1,weight gain,C0043094 / Weight Gain / Finding,Weight gain (finding) [A23454849/SNOMEDCT_US/FN/8943002],,,,,,,,,2,zoloft,ssri,ADR,physiological
1491,zoloft.42,1,tiredness,C0557875 / Tired / Sign or Symptom,Tired (finding) [A3756286/SNOMEDCT_US/FN/224960004],,,,,,,,,2,zoloft,ssri,ADR,physiological
1492,zoloft.42,1,completely killed sex drive,C2981158 / Lack of libido / Finding,Lack of libido (finding) [A3531164/SNOMEDCT_US/FN/248096004],,,,,,,,,2,zoloft,ssri,ADR,physiological
1493,zoloft.42,6,gained weight ,C0043094 / Weight Gain / Finding,Weight gain (finding) [A23454849/SNOMEDCT_US/FN/8943002],,,,,,,,,2,zoloft,ssri,ADR,physiological
1494,zoloft.42,6,no sex drive,C2981158 / Lack of libido / Finding,Lack of libido (finding) [A3531164/SNOMEDCT_US/FN/248096004],,,,,,,,,2,zoloft,ssri,ADR,physiological
1495,zoloft.42,7,felt tired,C0557875 / Tired / Sign or Symptom,Tired (finding) [A3756286/SNOMEDCT_US/FN/224960004],,,,,,,,,2,zoloft,ssri,ADR,physiological
1496,zoloft.42,7,yawned throughout much of the day,C0043387 / Yawning / Finding,Yawning (finding) [A3788413/SNOMEDCT_US/FN/248626009],,,,,,throughout much of the day,,,2,zoloft,ssri,ADR,physiological
1497,zoloft.43,1,headache on left side of head,C0877781 / Hemicrania / Sign or Symptom,Unilateral headache (situation) [A16961003/SNOMEDCT_US/FN/103006007],,,,,,,,,2,zoloft,ssri,ADR,physiological
1498,zoloft.43,1,left eye pain,C2141086 / Pain of left eye / Sign or Symptom,Pain of left eye (finding) [A27336823/SNOMEDCT_US/FN/339211000119104],,,,,,,,,2,zoloft,ssri,ADR,physiological
1499,zoloft.43,1,numbness in face,C0239511 / Numbness of face / Sign or Symptom,Numbness of face (finding) [A3588911/SNOMEDCT_US/FN/309557009],,,,,,,,,2,zoloft,ssri,ADR,physiological
1500,zoloft.43,1,numbness in hands,C0239832 / Numbness of hand / Sign or Symptom,Numbness of hand (finding) [A3588914/SNOMEDCT_US/FN/309521004],,,,,,,,,2,zoloft,ssri,ADR,physiological
1501,zoloft.43,1,numbness in legs,C2219788 / numbness of both legs / Sign or Symptom,No code,C0587055 / Numbness of lower limb / Sign or Symptom ,Numbness of lower limb (finding) [A3588916/SNOMEDCT_US/FN/309537005],,,,,,,2,zoloft,ssri,ADR,physiological
1502,zoloft.43,1,stiff neck ,C0151315 / Neck stiffness / Sign or Symptom,Stiff neck (finding) [A3719689/SNOMEDCT_US/FN/161882006],,,,,,,,,2,zoloft,ssri,ADR,physiological
1503,zoloft.43,1,stiff shoulders,C0241042 / Shoulder stiff / Sign or Symptom,Shoulder stiff (finding) [A3704790/SNOMEDCT_US/FN/249918006],,,,,,,,,2,zoloft,ssri,ADR,physiological
1504,zoloft.43,1,vivid dreams,C0344320 / Detailed recall of dream / Finding,Detailed recall of dream (finding) [A3390687/SNOMEDCT_US/FN/247953009],,,,,,,,,2,zoloft,ssri,ADR,psychological
1505,zoloft.43,1,no sex drive,C2981158 / Lack of libido / Finding,Lack of libido (finding) [A3531164/SNOMEDCT_US/FN/248096004],,,,,,,,,2,zoloft,ssri,ADR,physiological
1506,zoloft.43,1,numbness in arms,C2219751 / numbness of both arms / Sign or Symptom,No code,C0241538/ Numbness of upper limb / Sign or Symptom,Numbness of upper limb (finding) [A3588921/SNOMEDCT_US/FN/298753001],,,,,,,2,zoloft,ssri,ADR,physiological
1507,zoloft.43,2,anxiety worse,C0003467 / Anxiety / Finding,Anxiety (finding) [A3654171/SNOMEDCT_US/FN/48694002],,,,,,,,,2,zoloft,ssri,ADR,psychological
1508,zoloft.43,4,pain in left arm,C0564820 / Pain in left arm / Sign or Symptom,Pain in left arm (finding) [A3614770/SNOMEDCT_US/FN/287045000],,,,,,,,,2,zoloft,ssri,ADR,physiological
1509,zoloft.43,4,nervous,C0849963 / Feeling nervous / Sign or Symptom,Feeling nervous (finding) [A11738758/SNOMEDCT_US/FN/424196004],,,,,,,,,2,zoloft,ssri,ADR,psychological
1510,zoloft.43,5,hypochondria worse,C0020604 / Hypochondriasis / Mental or Behavioral Dysfunction,Hypochondriasis (disorder) [A3502097/SNOMEDCT_US/FN/18193002],,,,,,,,,2,zoloft,ssri,ADR,psychological
1511,zoloft.44,1,increased anxiety ,C0003467 / Anxiety / Finding,Anxiety (finding) [A3654171/SNOMEDCT_US/FN/48694002],,,,,,,,,2,zoloft,ssri,ADR,psychological
1512,zoloft.44,3,anxiety ,C0003467 / Anxiety / Finding,Anxiety (finding) [A3654171/SNOMEDCT_US/FN/48694002],,,,,,,,,2,zoloft,ssri,ADR,psychological
1513,zoloft.45,1,weight gain,C0043094 / Weight Gain / Finding,Weight gain (finding) [A23454849/SNOMEDCT_US/FN/8943002],,,,,,,,,2,zoloft,ssri,ADR,physiological
1514,zoloft.45,1,hair loss,C0002170 / Alopecia / Disease or Syndrome,Loss of hair (finding) [A3543141/SNOMEDCT_US/FN/278040002],,,,,,,,,2,zoloft,ssri,ADR,physiological
1515,zoloft.45,1,headaches,C0018681 / Headache / Sign or Symptom,Headache (finding) [A3487586/SNOMEDCT_US/FN/25064002],,,,,,,,,2,zoloft,ssri,ADR,physiological
1516,zoloft.45,1,insomnia,C0917801 / Sleeplessness / Sign or Symptom,Insomnia (disorder) [A3517153/SNOMEDCT_US/FN/193462001],,,,,,,,,2,zoloft,ssri,ADR,physiological
1517,zoloft.45,4,headaches everyday,C0018681 / Headache / Sign or Symptom,Headache (finding) [A3487586/SNOMEDCT_US/FN/25064002],,,,,,everyday,,,2,zoloft,ssri,ADR,physiological
1518,zoloft.45,4,problems sleeping,C0037317 / Sleep disturbances / Sign or Symptom,Disturbance in sleep behavior (finding) [A3401822/SNOMEDCT_US/FN/53888004],,,,,,,,,2,zoloft,ssri,ADR,physiological
1519,zoloft.45,4,gained 10 pounds,C0043094 / Weight Gain / Finding,Weight gain (finding) [A23454849/SNOMEDCT_US/FN/8943002],,,,10 pounds,,,,,2,zoloft,ssri,ADR,physiological
1520,zoloft.45,4,lose a handful of hair everyday,C0002170 / Alopecia / Disease or Syndrome,Loss of hair (finding) [A3543141/SNOMEDCT_US/FN/278040002],,,,,,everyday,,,2,zoloft,ssri,ADR,physiological
1521,zoloft.46,1,vastly increased moodiness,C0554980 / Moody (finding) / Finding,Moody (finding) [A3567091/SNOMEDCT_US/FN/286641001],,,,,vastly,,,,2,zoloft,ssri,ADR,psychological
1522,zoloft.46,1,extreme levels of excess energy,C0424117 / Excessive energy / Finding,Excessive energy (finding) [A3440897/SNOMEDCT_US/FN/247779009],,,,,,,,,2,zoloft,ssri,ADR,physiological
1523,zoloft.46,1,minor hallucinations,C0018524 / Hallucinations / Mental or Behavioral Dysfunction,Hallucinations (finding) [A3485899/SNOMEDCT_US/FN/7011001],,,minor,,,,,,2,zoloft,ssri,ADR,psychological
1524,zoloft.46,1,irritability,C0022107 / Irritable Mood / Finding,Feeling irritable (finding) [A3452820/SNOMEDCT_US/FN/55929007],,,,,,,,,2,zoloft,ssri,ADR,psychological
1525,zoloft.46,1,reduced sex drive,C0011124 / Decreased Libido / Sign or Symptom,Reduced libido (finding) [A3661386/SNOMEDCT_US/FN/8357008],,,,,,,,,2,zoloft,ssri,ADR,physiological
1526,zoloft.46,1,lasting dissociative symptoms,C0012746 / Dissociative disorder / Mental or Behavioral Dysfunction,Dissociative disorder (disorder) [A3401305/SNOMEDCT_US/FN/44376007],,,,,,lasting,,,2,zoloft,ssri,ADR,cognitive
1527,zoloft.46,4,recurrent thoughts of suicide,C0424000 / Feeling suicidal (finding) / Finding,Feeling suicidal (finding) [A3452848/SNOMEDCT_US/FN/225457007],,,,,,recurrent,,,2,zoloft,ssri,ADR,psychological
1528,zoloft.46,4,worst self harm,C0424366 / Self-harm / Injury or Poisoning,Self-harm (finding) [A3699293/SNOMEDCT_US/FN/248061004],,,,,worst,,,,2,zoloft,ssri,ADR,psychological
1529,zoloft.46,4,leading to an overnight hospital,C0019993 / Hospitalization / Health Care Activity,Inpatient care (regime/therapy) [A3516330/SNOMEDCT_US/FN/394656005],,,,,,,,,2,zoloft,ssri,ADR,social impact
1530,zoloft.47,1,initially loose bowels,C2129214 / Loose stool / Sign or Symptom ,loose stool (finding) [A3542790/SNOMEDCT_US/FN/398032003],,,,,,,initially,,2,zoloft,ssri,ADR,physiological
1531,zoloft.47,1,initially headache,C0018681 / Headache / Sign or Symptom,Headache (finding) [A3487586/SNOMEDCT_US/FN/25064002],,,,,,,initially,,2,zoloft,ssri,ADR,physiological
1532,zoloft.47,1,initially flu-like feeling,C0392171 / Influenza-like symptoms / Sign or Symptom,Influenza-like symptoms (finding) [A3513499/SNOMEDCT_US/FN/315642008],,,,,,,initially,,2,zoloft,ssri,ADR,physiological
1533,zoloft.47,2,ongoing loss of appetite,C1971624 / Loss of appetite (finding) / Finding,Loss of appetite (finding) [A3543103/SNOMEDCT_US/FN/79890006],,,,,,ongoing,,,2,zoloft,ssri,ADR,physiological
1534,zoloft.47,2,ongoing insomnia,C0917801 / Sleeplessness / Sign or Symptom,Insomnia (disorder) [A3517153/SNOMEDCT_US/FN/193462001],,,,,,ongoing,,,2,zoloft,ssri,ADR,physiological
1535,zoloft.47,2,ongoing jittery feeling,C0549209 / Feeling jittery / Sign or Symptom,No code,C0849963 / Feeling nervous / Sign or Symptom,Feeling nervous (finding) [A11738758/SNOMEDCT_US/FN/424196004],,,,ongoing,,,2,zoloft,ssri,ADR,physiological
1536,zoloft.47,2,ongoing increased anxiety ,C0003467 / Anxiety / Finding,Anxiety (finding) [A3654171/SNOMEDCT_US/FN/48694002],,,,,,ongoing,,,2,zoloft,ssri,ADR,psychological
1537,zoloft.47,2,ongoing increased depression,C0344315 / Depressed mood / Finding,Depressed mood (finding) [A16962685/SNOMEDCT_US/FN/366979004],,,,,,ongoing,,,2,zoloft,ssri,ADR,psychological
1538,zoloft.48,1,weight gain,C0043094 / Weight Gain / Finding,Weight gain (finding) [A23454849/SNOMEDCT_US/FN/8943002],,,,,,,,,2,zoloft,ssri,ADR,physiological
1539,zoloft.48,1,hairloss,C0002170 / Alopecia / Disease or Syndrome,Loss of hair (finding) [A3543141/SNOMEDCT_US/FN/278040002],,,,,,,,,2,zoloft,ssri,ADR,physiological
1540,zoloft.48,1,hallucinations,C0018524 / Hallucinations / Mental or Behavioral Dysfunction,Hallucinations (finding) [A3485899/SNOMEDCT_US/FN/7011001],,,,,,,,,2,zoloft,ssri,ADR,psychological
1541,zoloft.48,1,back pain,C0004604 / Back Pain / Sign or Symptom,Backache (finding) [A9393230/SNOMEDCT_US/FN/161891005],,,,,,,,,2,zoloft,ssri,ADR,physiological
1542,zoloft.48,1,muscle spasms,C0037763 / Spasm / Sign or Symptom,Spasm (finding) [A3712892/SNOMEDCT_US/FN/45352006],,,,,,,,,2,zoloft,ssri,ADR,physiological
1543,zoloft.48,1,numbness in hands,C0239832 / Numbness of hand / Sign or Symptom,Numbness of hand (finding) [A3588914/SNOMEDCT_US/FN/309521004],,,,,,,,,2,zoloft,ssri,ADR,physiological
1544,zoloft.48,7,hairloss,C0002170 / Alopecia / Disease or Syndrome,Loss of hair (finding) [A3543141/SNOMEDCT_US/FN/278040002],,,,,,,,,2,zoloft,ssri,ADR,physiological
1545,zoloft.49,1,jitters,C0549209 / Feeling jittery / Sign or Symptom,No code,C0849963 / Feeling nervous / Sign or Symptom,Feeling nervous (finding) [A11738758/SNOMEDCT_US/FN/424196004],,,,,,,2,zoloft,ssri,ADR,physiological
1546,zoloft.49,2,space cadet i was feeling,C0857507 / Spaced out / Finding,No code,C0349446 / Dissociative trance / Mental or Behavioral Dysfunction,Dissociative trance (disorder) [A3401315/SNOMEDCT_US/FN/276296007],,,,,,,2,zoloft,ssri,ADR,psychological
1547,zoloft.49,3,unbelievable fog,C0859330 / Foggy feeling in head / Finding,No code,C0683369 / Clouded consciousness / Sign or Symptom,Clouded consciousness (finding) [A3360409/SNOMEDCT_US/FN/40917007],,,unbelievable,,,,2,zoloft,ssri,ADR,cognitive
1548,zoloft.49,4,felt in a daze,C0349446 / Dissociative trance / Mental or Behavioral Dysfunction,Dissociative trance (disorder) [A3401315/SNOMEDCT_US/FN/276296007],,,,,,,,,2,zoloft,ssri,ADR,psychological
1549,zoloft.49,5,slight headache,C0018681 / Headache / Sign or Symptom,Headache (finding) [A3487586/SNOMEDCT_US/FN/25064002],,,slight,,,,,,2,zoloft,ssri,ADR,physiological
1550,zoloft.49,6,problems while i was at work,C0425101 / Problems at work / Finding,Problems at work (finding) [A3647189/SNOMEDCT_US/FN/266959008],,,,,,,,,2,zoloft,ssri,ADR,social impact
1551,zoloft.50,1,continuous diarrhea,C0011991 / Diarrhea / Sign or Symptom,Diarrhea (finding) [A3393292/SNOMEDCT_US/FN/62315008],,,,,,continuous,,,2,zoloft,ssri,ADR,physiological
1552,zoloft.50,2,gained 15 pounds,C0043094 / Weight Gain / Finding,Weight gain (finding) [A23454849/SNOMEDCT_US/FN/8943002],,,,,,,,,2,zoloft,ssri,ADR,physiological
1553,zoloft.50,3,feel bloated all the time,C1291077 / Abdominal bloating / Sign or Symptom,Bloating symptom (finding) [A3813624/SNOMEDCT_US/FN/248490000],,,,,,all the time,,,2,zoloft,ssri,ADR,physiological
1554,zoloft.50,3,very tired,"C4288020/ Very Tired / Finding 
",No code,C0557875 / Tired / Sign or Symptom,Tired (finding) [A3756286/SNOMEDCT_US/FN/224960004],,,very,,,,2,zoloft,ssri,ADR,physiological
1555,zoloft.51,1,some days constant hunger,C0426585 / Always hungry / Finding,Always hungry (finding) [A3560516/SNOMEDCT_US/FN/249472009],,,,,,,some days,,2,zoloft,ssri,ADR,physiological
1556,zoloft.51,1,other days no appetite ,C1971624 / Loss of appetite (finding) / Finding,Loss of appetite (finding) [A3543103/SNOMEDCT_US/FN/79890006],,,,,,,,,2,zoloft,ssri,ADR,physiological
1557,zoloft.51,2,no sex drive,C2981158 / Lack of libido / Finding,Lack of libido (finding) [A3531164/SNOMEDCT_US/FN/248096004],,,,,,,,,2,zoloft,ssri,ADR,physiological
1558,zoloft.51,2,insomina,C0917801 / Sleeplessness / Sign or Symptom,Insomnia (disorder) [A3517153/SNOMEDCT_US/FN/193462001],,,,,,,,,2,zoloft,ssri,ADR,physiological
1559,zoloft.51,2,no motivation,C0456814 / Loss of motivation / Finding,Loss of motivation (finding) [A3543170/SNOMEDCT_US/FN/277521002],,,,,,,,,2,zoloft,ssri,ADR,psychological
1560,zoloft.51,2,lack of energy,C0015672 / Fatigue / Sign or Symptom,Fatigue (finding) [A3452006/SNOMEDCT_US/FN/84229001],,,,,,,,,2,zoloft,ssri,ADR,physiological
1561,zoloft.51,11,cannot have an orgasm,C0234022 / Orgasm incapacity / Mental or Behavioral Dysfunction,Orgasm incapacity (finding) [A3603435/SNOMEDCT_US/FN/62607004],,,,,,,,,2,zoloft,ssri,ADR,physiological
1562,zoloft.51,13,cant sleep,C0424565 / Cannot sleep at all / Finding,Cannot sleep at all (finding) [A3337463/SNOMEDCT_US/FN/248255005],,,,,,,,,2,zoloft,ssri,ADR,physiological
1563,zoloft.52,1,nausea,C0027497 / Nausea / Sign or Symptom,Nausea (finding) [A11740391/SNOMEDCT_US/FN/422587007],,,,,,,,,2,zoloft,ssri,ADR,physiological
1564,zoloft.52,1,increased perspiration,C0700590 / Increased sweating / Sign or Symptom,Excessive sweating (finding) [A3440966/SNOMEDCT_US/FN/52613005],,,,,,,,,2,zoloft,ssri,ADR,physiological
1565,zoloft.52,1,increased heart rate,C0039231 / Tachycardia / Pathologic Function,Tachycardia (finding) [A6931401/SNOMEDCT_US/FN/3424008],,,,,,,,,2,zoloft,ssri,ADR,physiological
1566,zoloft.52,1,weight loss,C1262477 / Weight decreased / Finding,Weight loss (finding) [A23455698/SNOMEDCT_US/FN/89362005],,,,,,,,,2,zoloft,ssri,ADR,physiological
1567,zoloft.52,1,restlessness,C3887611 / Restlessness / Sign or Symptom,Restlessness (finding) [A3669199/SNOMEDCT_US/FN/162221009],,,,,,,,,2,zoloft,ssri,ADR,psychological
1568,zoloft.52,1,clenching my jaw,C0424444 / Clenching teeth / Finding,Clenching teeth (finding) [A3356349/SNOMEDCT_US/FN/110302009],,,,,,,,,2,zoloft,ssri,ADR,physiological
1569,zoloft.52,1,loss of appetite,C1971624 / Loss of appetite (finding) / Finding,Loss of appetite (finding) [A3543103/SNOMEDCT_US/FN/79890006],,,,,,,,,2,zoloft,ssri,ADR,physiological
1570,zoloft.52,5,insomnia,C0917801 / Sleeplessness / Sign or Symptom,Insomnia (disorder) [A3517153/SNOMEDCT_US/FN/193462001],,,,,,,,,2,zoloft,ssri,ADR,physiological
1571,zoloft.53,1,headache,C0018681 / Headache / Sign or Symptom,Headache (finding) [A3487586/SNOMEDCT_US/FN/25064002],,,,,,,,,2,zoloft,ssri,ADR,physiological
1572,zoloft.53,1,dry mouth,C0043352 / Xerostomia / Finding,Xerostomia (disorder) [A27784940/SNOMEDCT_US/FN/87715008],,,,,,,,,2,zoloft,ssri,ADR,physiological
1573,zoloft.53,1,dizziness,C0012833 / Dizziness / Sign or Symptom,Dizziness (finding) [A3887130/SNOMEDCT_US/FN/404640003],,,,,,,,,2,zoloft,ssri,ADR,physiological
1574,zoloft.53,1,chronic fatigue,C0015672 / Fatigue / Sign or Symptom,Fatigue (finding) [A3452006/SNOMEDCT_US/FN/84229001],,,,,,chronic,,,2,zoloft,ssri,ADR,physiological
1575,zoloft.53,1,increased appetite,C0232461 / Increased appetite (finding) / Finding,Increased appetite (finding) [A3508574/SNOMEDCT_US/FN/72405004],,,,,,,,,2,zoloft,ssri,ADR,physiological
1576,zoloft.53,1,stiffed jaw,C0575010 / Temporomandibular joint stiff / Finding,Temporomandibular joint stiff (finding) [A3749361/SNOMEDCT_US/FN/298231004],,,,,,,,,2,zoloft,ssri,ADR,physiological
1577,zoloft.53,1,decreased libido,C0011124 / Decreased Libido / Sign or Symptom,Reduced libido (finding) [A3661386/SNOMEDCT_US/FN/8357008],,,,,,,,,2,zoloft,ssri,ADR,physiological
1578,zoloft.53,1,weight gain,C0043094 / Weight Gain / Finding,Weight gain (finding) [A23454849/SNOMEDCT_US/FN/8943002],,,,,,,,,2,zoloft,ssri,ADR,physiological
1579,zoloft.53,1,brain fog,C0859330 / Foggy feeling in head / Finding,No code,C0683369 / Clouded consciousness / Sign or Symptom,Clouded consciousness (finding) [A3360409/SNOMEDCT_US/FN/40917007],,,,,,,2,zoloft,ssri,ADR,cognitive
1580,zoloft.53,4,brain fog,C0859330 / Foggy feeling in head / Finding,No code,C0683369 / Clouded consciousness / Sign or Symptom,Clouded consciousness (finding) [A3360409/SNOMEDCT_US/FN/40917007],,,,,,,2,zoloft,ssri,ADR,cognitive
1581,zoloft.53,4,chronic fatigue,C0015672 / Fatigue / Sign or Symptom,Fatigue (finding) [A3452006/SNOMEDCT_US/FN/84229001],,,,,,chronic,,,2,zoloft,ssri,ADR,physiological
1582,zoloft.53,5,drained out,C0392674 / Exhaustion / Sign or Symptom,"Exhaustion (finding) [A3443183/SNOMEDCT_US/FN/60119000]
",,,,,,,,,2,zoloft,ssri,ADR,physiological
1583,zoloft.53,5,feeling dizzy,C0012833 / Dizziness / Sign or Symptom,Dizziness (finding) [A3887130/SNOMEDCT_US/FN/404640003],,,,,,,,,2,zoloft,ssri,ADR,physiological
